,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,subject
eta_2,0.8753837946261883,0.007984467413771814,0.15211370171170613,0.3849758168254186,0.8419748817328103,0.925267135801243,0.9707696139779718,0.9978374077535553,362.94829835833156,1.0077492117353728,3I7DHKZYGN0MJ1IJZD19SN2R40L5FO
lp__,-260.7009046857869,0.08500360889958049,1.781039502468478,-265.1724217354834,-261.5592053993148,-260.36076393796384,-259.4421549053311,-258.319158850729,439.0079400122442,1.0066381810076548,3I7DHKZYGN0MJ1IJZD19SN2R40L5FO
w_pr,-1.7636738650812083,0.02052785853970418,0.5369868519619546,-3.0540134627706155,-2.0708901545974188,-1.6974005611926608,-1.3774206505761777,-0.8857544582852092,684.2897139920251,1.0008623932233849,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
beta_1_pr,0.7230138688076255,0.0071929564317628385,0.1563796293747925,0.4702771848315347,0.6155501365027716,0.7077488807937513,0.8081465387201324,1.1117455486721226,472.6563528314782,1.0051313896359273,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
beta_2_pr,0.34732582611866164,0.001880324128378504,0.05775650187369429,0.23907827975858603,0.3093249351586821,0.34559732664130516,0.3866176295502082,0.46560667497826036,943.487878979652,0.9984060027372178,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
eta_1_pr,-0.6670842601009823,0.008038861373983491,0.20351647273384815,-1.0661463100748076,-0.8037497856994444,-0.6629153797023777,-0.5352041731553905,-0.25885404069595963,640.9291955007694,1.0007641976558754,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
eta_2_pr,0.1816109771913761,0.007813022838080646,0.2127740664986012,-0.20509026377148876,0.038951611784426216,0.16149425696576686,0.3117959716254234,0.6535086757380842,741.6503398254346,0.9993235931141545,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
w,0.057973177502760875,0.002102907126258201,0.051700004667708584,0.001017938873055379,0.019168903478614777,0.044923062900170355,0.08432631680984401,0.1878393229114108,604.422995870502,1.0023161756469168,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
beta_1,7.230138688076256,0.07192956431762838,1.5637962937479248,4.702771848315347,6.155501365027715,7.077488807937513,8.081465387201325,11.117455486721225,472.6563528314782,1.0051313896359273,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
beta_2,3.4732582611866163,0.01880324128378504,0.5775650187369429,2.3907827975858607,3.093249351586821,3.4559732664130514,3.8661762955020818,4.656066749782604,943.487878979652,0.9984060027372178,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
eta_1,0.2565436224432689,0.002503922979812661,0.0646050827707292,0.14322192848092272,0.21070056998271955,0.2535761675826328,0.2961165959023659,0.39776915387120904,665.7197518083726,1.0008248899533057,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
eta_2,0.5703089404584907,0.0029278846371637154,0.0809780499423225,0.41866384351896135,0.5155532960175316,0.564218449187423,0.6225213802548194,0.7434041932496079,764.9388287950445,0.9992518698746538,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
lp__,-184.94843671481962,0.06409122817562475,1.58975635098231,-188.78562590748632,-185.7746030846765,-184.60526316498914,-183.76531140540874,-182.85703286105453,615.2674632974994,1.0022010746303547,3I7DHKZYGN0MJ1IJZD19SN2R40SF55
w_pr,-1.5630218865166159,0.03158307590085692,0.6770386801901835,-2.899853449906219,-1.9678370343477578,-1.5615841850545213,-1.1742351452061208,-0.18068316019789749,459.5344920214759,1.0094519255189403,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
beta_1_pr,0.15178724355319598,0.018144452063876795,0.14901361063124458,0.06683504926777051,0.10256461420240698,0.12463525744558832,0.14764801200126748,0.6296818098110522,67.44723654823692,1.07846145152321,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
beta_2_pr,0.08004143865379665,0.001053237585962,0.03239371028581421,0.02292711758943962,0.058668850488495024,0.07921021916530893,0.09868568114893478,0.146816524486294,945.9511064026863,1.0002857050884273,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
eta_1_pr,1.2860526675771828,0.07348627214658793,0.9296555178738358,-1.425464539607483,0.956237133364904,1.3923343375289718,1.8313381568220712,2.8389273524489074,160.04115209585527,1.0329886129512806,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
eta_2_pr,0.6650093746753715,0.021093480900342368,0.6955788951075786,-0.622232892846541,0.19468853996630886,0.6419313472478826,1.0924192667556614,2.0465332834608114,1087.4174168756786,1.0007685654361789,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
w,0.09582199504861429,0.006922619315910143,0.11574923887194108,0.0017377366642370167,0.024566506550507933,0.05932991028713359,0.12023583129797874,0.42823020090668834,279.57310392659457,1.0114380498592648,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
beta_1,1.5178724355319595,0.18144452063876787,1.4901361063124454,0.6683504926777051,1.0256461420240697,1.2463525744558832,1.476480120012675,6.2968180981105215,67.44723654823694,1.0784614515232103,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
beta_2,0.8004143865379664,0.010532375859619993,0.3239371028581421,0.22927117589439622,0.5866885048849502,0.7921021916530893,0.9868568114893478,1.4681652448629403,945.9511064026868,1.0002857050884273,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
eta_1,0.8401423222739125,0.021685527037811694,0.2178722179721923,0.07715296141279308,0.830528872641658,0.9179524275938571,0.9664022486683576,0.9978707922789118,100.940103592071,1.05102897137679,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
eta_2,0.7079622884975553,0.00610827113889382,0.19812762168956308,0.2667697960205637,0.5772647341627511,0.7396623034110423,0.862621311322873,0.9796543079486064,1052.0913243911607,1.0015474447824708,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
lp__,-265.980370867618,0.14130667222497506,2.0686558951164415,-271.38934293868374,-266.9910473746793,-265.46533929122273,-264.47903054686157,-263.42716800549005,214.3143111035342,1.0199841114359676,3I7DHKZYGN0MJ1IJZD19SN2R4ZHF5S
w_pr,0.3043871636678423,0.015967908990820318,0.4690269801500781,-0.77028596734909,0.06203044144638229,0.3414866688256338,0.5984372654077948,1.0876147868126944,862.7789762815809,0.9999839529747327,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
beta_1_pr,0.7317741661135434,0.005124358828880623,0.16165321639145636,0.4278774793632461,0.6196201682774543,0.7266286344445392,0.8404078013256028,1.0537560919624949,995.152489488093,1.0009604952819027,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
beta_2_pr,0.521425131511131,0.002663300710932541,0.09645323094288877,0.3574080428845012,0.45462604100207515,0.5134893541735804,0.5796228546943887,0.7342515960980515,1311.575060456425,1.0002362112717431,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
eta_1_pr,-0.6402074000244483,0.00403050490707564,0.1486011174708425,-0.932519858834756,-0.7347770012635295,-0.6364190254957918,-0.5450460202517138,-0.33911900293698904,1359.3310653911103,0.9995760035813014,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
eta_2_pr,0.0855587575874945,0.008171172533652972,0.28368408494721664,-0.48461429384849014,-0.11018734301016625,0.09455618801661417,0.2714013623856315,0.649691470895847,1205.3167241883966,0.9998343616653614,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
w,0.6122317142038574,0.005454433892540764,0.15999715200751388,0.22048482673268122,0.5247588929486658,0.6337570876572122,0.7253557178195195,0.8615651575767751,860.4490102017656,1.000193053018877,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
beta_1,7.317741661135435,0.05124358828880626,1.6165321639145638,4.278774793632461,6.196201682774542,7.266286344445391,8.40407801325603,10.537560919624948,995.1524894880921,1.0009604952819027,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
beta_2,5.21425131511131,0.026633007109325403,0.9645323094288877,3.574080428845012,4.546260410020752,5.134893541735805,5.796228546943887,7.342515960980516,1311.5750604564255,1.000236211271743,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
eta_1,0.26316262998769147,0.0013126285585340148,0.04819424320549334,0.17551828857956184,0.23114251611547043,0.26212921385810706,0.29272404488158227,0.36713481478271137,1348.0519598517023,0.9997301882167977,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
eta_2,0.5328191411389364,0.0031240084647029295,0.10877443266193651,0.3138351171739251,0.4560810554321549,0.5377089153658325,0.6070673188003881,0.7421736698198209,1212.3534417098394,0.9997558124301716,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
lp__,-182.12273644983156,0.0680525171972843,1.7465718964531391,-186.44727414307198,-183.0277694690309,-181.7706794639174,-180.7862052982227,-179.8572169247036,658.6952742056488,0.9994655030089286,3IAEQB9FMEKJY0J748TSUNCJBCNWDI
w_pr,1.8281660437080245,0.016349193339709828,0.5633309914057841,0.8198132221910127,1.4447832234008198,1.8009095382367484,2.166372855838582,3.016999665024323,1187.2293637621185,1.0010558131111755,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
beta_1_pr,-0.384916129645637,0.0032026616862769835,0.10584484892377484,-0.6094918449112674,-0.45152287753931974,-0.3737273473694104,-0.3106535324562541,-0.19584491222038666,1092.2381109796427,1.0001416931833726,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
beta_2_pr,0.16614279434008344,0.0016338896579208245,0.04782966213244485,0.0789517411656618,0.13485201128192423,0.16385660208051464,0.19682604192419934,0.26284982964269316,856.9375597078719,1.0030803253537186,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
eta_1_pr,0.25260257652598767,0.01937395098954759,0.5186234220981504,-0.5928616755148282,-0.09925748979707635,0.18786072118388514,0.5489181046913829,1.421703518460774,716.5852416927883,1.0031610850291908,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
eta_2_pr,-0.3606258170681268,0.01289613683126129,0.34556232784535407,-0.9792326586647673,-0.5871430503385359,-0.3743557584695827,-0.16559730904276504,0.3599208038513349,718.0149996285352,1.0016092087673387,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
w,0.9459296799401695,0.0015276336608595952,0.056509414945278474,0.7939023683886687,0.9255997924356487,0.9640586271150253,0.984908095391004,0.9988393272500785,1368.368862863378,1.0004297599456176,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
beta_1,-3.8491612964563706,0.03202661686276985,1.0584484892377486,-6.094918449112674,-4.515228775393197,-3.7372734736941045,-3.106535324562541,-1.9584491222038667,1092.2381109796424,1.0001416931833726,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
beta_2,1.6614279434008346,0.016338896579208253,0.4782966213244485,0.789517411656618,1.3485201128192426,1.6385660208051465,1.9682604192419935,2.628498296426932,856.937559707871,1.0030803253537186,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
eta_1,0.5847579662082384,0.0053530049722437896,0.17008453298135676,0.2765069202670137,0.46042227994030027,0.5745877122876601,0.7086056874909066,0.9223031476793678,1009.5651494473077,1.001678823761807,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
eta_2,0.36467122484542785,0.004496007559458429,0.12174204896279749,0.16373777214779178,0.27842216786984764,0.35393826689845276,0.4341648029832611,0.6406759464634327,733.2079209824674,1.001560949116259,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
lp__,-256.82481390270766,0.07658495762344283,1.7849938193262487,-261.3210190809842,-257.70834671214925,-256.46465427100674,-255.53032244023535,-254.56761401814117,543.2334205758032,1.0028442266382391,3IAEQB9FMEKJY0J748TSUNCJBDSWDP
w_pr,-1.333416355682161,0.01640450625866114,0.5314091804218168,-2.5148089135214673,-1.6449031560476621,-1.2678628186713499,-0.9502932066165083,-0.4792078962074645,1049.37757353202,1.003466231971593,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
beta_1_pr,0.35324326322614175,0.0030834110530581086,0.08355914675806601,0.20995285232236383,0.29516954983082316,0.34726441578650236,0.4028166776901002,0.5371434149229686,734.3872757759493,1.0019097956891363,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
beta_2_pr,0.1116939312712913,0.0007060662505028379,0.02731753885356823,0.06076143016904249,0.09314354118709152,0.11114255973095069,0.12864979045785974,0.16701945093789472,1496.898085314728,0.9999349506781755,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
eta_1_pr,0.01808786261753634,0.010159871544803408,0.30250490529509755,-0.5036335589231284,-0.194918913416501,-0.00731562000999518,0.1942370920061946,0.6925041471203925,886.5197365313445,1.003360449957214,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
eta_2_pr,1.3546996431748428,0.01628780811782842,0.602282019294658,0.2503634704595908,0.9438582279504256,1.3232346685669731,1.72368176680019,2.6593471807294904,1367.3336656069355,0.9990889392802984,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
w,0.11831227236086606,0.002316341637727846,0.0854751163308937,0.005824358328318453,0.050119150684453675,0.10253761322154847,0.17097389225548337,0.3157556766460648,1361.6772234380496,1.002210741441171,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
beta_1,3.532432632261418,0.030834110530581115,0.83559146758066,2.0995285232236385,2.951695498308231,3.472644157865024,4.028166776901002,5.371434149229685,734.3872757759477,1.0019097956891363,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
beta_2,1.116939312712913,0.007060662505028384,0.2731753885356823,0.6076143016904249,0.9314354118709152,1.1114255973095069,1.2864979045785971,1.6701945093789472,1496.898085314726,0.9999349506781755,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
eta_1,0.5060032552007203,0.003819280687644261,0.11449173335598012,0.3071199173267125,0.4226449405783155,0.4970781677421262,0.5770879040148711,0.7557978356232216,898.6386785206465,1.0031625877176824,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
eta_2,0.8779873792041658,0.002617863145128073,0.10473311841277218,0.5989490298228224,0.8273894781717364,0.9069948035330636,0.9575114693979614,0.9962248616155722,1600.5682270531481,1.0006716480295137,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
lp__,-243.69139324219307,0.0715517918737441,1.750157869421438,-248.0777509251813,-244.54756850629536,-243.26979801985803,-242.43258613463496,-241.4912981046263,598.2923111784601,1.002039437758784,3IAEQB9FMEKJY0J748TSUNCJBXDWDE
w_pr,-2.2552889170012835,0.01913867278747541,0.48992616552394247,-3.2995340583199884,-2.5483501934695236,-2.206333613322844,-1.9030481123262646,-1.4203212052957361,655.2961767951808,0.9995928170662142,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
beta_1_pr,0.6811533429320593,0.0028087019889075945,0.10682363461898693,0.48857589304864646,0.6064774599381757,0.6779852841210006,0.7522875405850965,0.9043674107447031,1446.5164519953742,0.9993475784755537,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
beta_2_pr,0.22056241253775632,0.001661108301697437,0.05673936218273173,0.13115186492486244,0.1781129588458139,0.21485277626737292,0.2567552109881127,0.34793260627955985,1166.7370833036443,0.9993087892726046,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
eta_1_pr,0.29492788648254764,0.006425360282259283,0.2029782551387189,-0.0738757133954828,0.16021129491988245,0.2817496560014669,0.41886413880666595,0.7415985419400065,997.9391504744887,0.9998087609754754,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
eta_2_pr,0.627438065649063,0.019717916732285252,0.5924818737004212,-0.22901347324904617,0.2132681601561294,0.5244480055545256,0.9470931893092991,2.131036708796771,902.8759394062272,0.9989797709731143,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
w,0.02014672176572058,0.0007353076990102551,0.02099985962403394,0.0004071294614577262,0.005277798300478424,0.013617760087412535,0.028564443684390955,0.07789654068548668,815.6325643702465,1.002169795905171,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
beta_1,6.811533429320594,0.028087019889075956,1.0682363461898694,4.885758930486464,6.064774599381758,6.779852841210006,7.522875405850964,9.043674107447032,1446.516451995373,0.9993475784755537,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
beta_2,2.205624125377563,0.01661108301697437,0.5673936218273172,1.3115186492486242,1.781129588458139,2.148527762673729,2.567552109881127,3.479326062795599,1166.7370833036443,0.9993087892726046,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
eta_1,0.6136896703902605,0.002394218573736922,0.07547826744535578,0.4705211559596777,0.5637126928466807,0.6110436812011062,0.6624793501392565,0.770927524772693,993.8395007942132,0.9997592170748103,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
eta_2,0.7017591304912997,0.004843305752417136,0.15927923934680085,0.40933400091505434,0.5845309613696146,0.7001550309664417,0.828213539572478,0.9834938031511777,1081.5200451221351,0.9982889449025754,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
lp__,-180.9348285135427,0.07808567100799367,1.727032163516801,-185.54103693050035,-181.80223727149024,-180.5660671848407,-179.67851891615823,-178.76874048790336,489.1681343403104,1.004231062114229,3IAEQB9FMEKJY0J748TSUNCJCH0WD6
w_pr,-2.3600794468309396,0.014764698004484437,0.44279479483560885,-3.347558841935287,-2.6110928977093444,-2.325082578816195,-2.050542316813721,-1.6269316572642687,899.406200428625,1.0035793306871552,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
beta_1_pr,0.8076662004883141,0.00353369081046238,0.1440308712300667,0.5436177402756135,0.7106946336325259,0.7999386988982118,0.8967339402694936,1.1338950388357159,1661.3230136179548,0.9992098950919246,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
beta_2_pr,0.17438245232188032,0.0007473230662169979,0.02862837406408534,0.1212802959714233,0.15444435203042473,0.17311305225549184,0.1925115700263752,0.23274076187334394,1467.4948718589999,1.0010715458305997,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
eta_1_pr,0.6107216564109017,0.005038675844840648,0.19168800131927408,0.23821047052435068,0.4840103654670491,0.609589405970633,0.7255179774540219,0.9911070028896252,1447.2948576891044,1.0000844834094011,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
eta_2_pr,1.6085296530615603,0.016912590733795984,0.5624009283513604,0.6676472385923069,1.2190623762151165,1.5464603270446273,1.9485111468201413,2.8849858318432973,1105.7877607658922,1.0000334652778828,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
w,0.014573517370221022,0.0004144330201700343,0.014507124105854613,0.0003370372357208421,0.004374470021671411,0.00993752535605527,0.02014782169999703,0.052003513722903384,1225.3324960504751,1.0004055007138786,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
beta_1,8.07666200488314,0.03533690810462379,1.4403087123006668,5.436177402756135,7.106946336325259,7.999386988982118,8.967339402694936,11.33895038835716,1661.3230136179557,0.9992098950919246,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
beta_2,1.7438245232188032,0.007473230662169984,0.28628374064085343,1.2128029597142331,1.5444435203042473,1.7311305225549187,1.9251157002637518,2.327407618733439,1467.4948718589985,1.0010715458305997,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
eta_1,0.7257417186392879,0.0016189506509119039,0.06211731551951507,0.5942393560687879,0.6859506524036212,0.7290609567002648,0.7660310076507207,0.839172876294956,1472.1705859957701,1.0002321616505596,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
eta_2,0.9213498637125828,0.0018272647197832036,0.06954094582030416,0.747933671059666,0.8884895791092993,0.9388649092361139,0.9742927175602178,0.9981731617792634,1448.365756143999,0.9988115193168771,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
lp__,-165.81258571598954,0.06365853679662661,1.5980981129792544,-169.65809874181792,-166.58767966830055,-165.49279242996738,-164.6311165220848,-163.6912003556296,630.2220198342693,0.9992260712947235,3IAEQB9FMEKJY0J748TSUNCJCIVWD3
w_pr,-1.6299276541770804,0.028383063210002658,0.7210369678544118,-2.996362178954811,-2.1014623350375556,-1.653668948176941,-1.183743216827387,-0.13420213868362474,645.3518133512351,1.0020131146579856,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
beta_1_pr,0.2313390031217246,0.004529988804910913,0.09318590531506576,0.09606852711526698,0.16773366291019684,0.2152992406382908,0.27674372769367894,0.46452641563887864,423.1615508850287,1.0022042829272195,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
beta_2_pr,0.09571948749490321,0.0011527334922384095,0.03450305607545891,0.03529030381364972,0.0720387143159052,0.09406955425278228,0.11668848546870317,0.17216073677013496,895.8953960509793,0.9994503223597508,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
eta_1_pr,-0.2391959524039098,0.017362461703917687,0.4554084004520788,-1.1063853638347891,-0.5249351853109278,-0.2597931074382225,-0.00033410940260435976,0.7313665339798471,687.9857976362662,0.9996909792669587,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
eta_2_pr,0.3840098507673353,0.025328555369507653,0.6224602717445437,-0.5981291913283057,-0.05406883864931959,0.3069974274183941,0.7183414372242928,1.9113392978209314,603.9520163397892,1.000349881628235,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
w,0.09418486824878532,0.005075176977813656,0.11907753941211092,0.0012479371261664503,0.017773411300263983,0.04921990826808906,0.11834658903356071,0.44656251930913704,550.4999975111407,1.0025771393320762,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
beta_1,2.313390031217246,0.04529988804910914,0.9318590531506575,0.9606852711526699,1.6773366291019682,2.152992406382908,2.767437276936789,4.645264156388786,423.1615508850285,1.0022042829272195,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
beta_2,0.9571948749490321,0.011527334922384098,0.34503056075458904,0.35290303813649726,0.7203871431590521,0.9406955425278227,1.1668848546870318,1.7216073677013497,895.8953960509784,0.9994503223597508,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
eta_1,0.4111980539360429,0.005989094857616509,0.15889063867697795,0.13433987640303502,0.29967566229386483,0.39740661607913086,0.49986655673321123,0.7678181886393913,703.8404756721875,0.9996444082735286,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
eta_2,0.6221450289011003,0.0071930597879511,0.18801858569954338,0.2747469881669274,0.47841554060703906,0.6206953444653488,0.7638270566901473,0.9719713441590284,683.241476959848,0.9997657246197084,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
lp__,-265.2760381535646,0.08159792962275436,1.7087777058295421,-269.41409778109414,-266.24866837557977,-264.94765540330343,-263.99957249325354,-262.9642412085362,438.5436826642575,0.9996294396228144,3IFS6Q0HJIJ7ZUIKCHK2OVPBX5FSIJ
w_pr,-0.7750327605596652,0.02166188142932501,0.6737214224347496,-2.3477955181793515,-1.1839628085918914,-0.7185202829642268,-0.2856310662222823,0.33918657247456485,967.3159863532845,0.9989932738239888,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
beta_1_pr,0.5280069509206179,0.012136308318319544,0.2426171854606466,0.22597877780830658,0.36766219418770163,0.4766192723052045,0.623155737733586,1.134885767658735,399.6408909945966,1.0016795727490437,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
beta_2_pr,0.3328367093467044,0.002137177569886272,0.062108404765239884,0.22304981053384926,0.28924667201539767,0.3281220241538517,0.3714976651577151,0.46306115216445815,844.5386589533139,1.0024656785368897,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
eta_1_pr,-1.0892271779152194,0.012075608361621777,0.29199751058849654,-1.7297904255266041,-1.2635439582567967,-1.0779923881126443,-0.894111314980355,-0.5594667324023558,584.7096465477741,1.0008981074265921,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
eta_2_pr,-0.153710222359141,0.00843181293755405,0.23991703152339633,-0.565665669349794,-0.32558085120860125,-0.17367671748379107,-0.007912206435421586,0.39988490441747676,809.6181442996635,1.0025336499500195,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
w,0.26234287536326384,0.005354678751728173,0.17573884063750678,0.0093408427473856,0.11830259073568998,0.23611792666062414,0.38746797144851014,0.632890650587278,1077.1313646932394,0.9987538802710745,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
beta_1,5.280069509206179,0.12136308318319543,2.4261718546064657,2.2597877780830657,3.6766219418770163,4.766192723052045,6.231557377335861,11.348857676587349,399.6408909945966,1.0016795727490437,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
beta_2,3.328367093467043,0.02137177569886271,0.6210840476523989,2.2304981053384925,2.8924667201539767,3.281220241538517,3.7149766515771514,4.630611521644582,844.5386589533148,1.0024656785368897,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
eta_1,0.14777761378143137,0.0023703165088503,0.06345474539573427,0.041938988842787475,0.1033097784537632,0.14056669866806093,0.18559857662473186,0.2877862433512376,716.6639009112627,1.0012148865517876,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
eta_2,0.4400892859539508,0.0032528453814661107,0.09260942443925657,0.2856760159318088,0.3722484018797899,0.4309844954458603,0.49683989823485875,0.6555144062179358,810.5569418693689,1.002537594540285,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
lp__,-223.0340978351386,0.07566196652404404,1.673329772072787,-227.04281621818922,-223.84599151793287,-222.70363915434248,-221.76053611599872,-220.8379954810724,489.1114465781473,0.9997016084906658,3IFS6Q0HJIJ7ZUIKCHK2OVPBXKXISL
w_pr,-0.9931572306175731,0.030687179448008136,0.7345982521374583,-2.5247324575399235,-1.4578517066816876,-0.9480203418659883,-0.4874731497427343,0.3569202841199759,573.0411839894145,0.9998687555435047,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
beta_1_pr,0.14068210797390965,0.00238261418055314,0.042891750402793985,0.07167710477595698,0.11256308549458803,0.13537897844518956,0.16196074119385107,0.2393598830816799,324.0709450803005,1.003458412220414,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
beta_2_pr,0.06950340254185967,0.003327557128444021,0.06547963766306081,-0.018139054271887906,0.03960086507606903,0.06371782250913999,0.08892261635189658,0.16568695235929912,387.2233113165741,1.0023078920485384,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
eta_1_pr,1.3987027602604822,0.023012581885107984,0.6398852140889909,0.15643316447529548,0.9623503861994795,1.376652832877339,1.7989649412897566,2.726114358764205,773.1672615090905,1.0019936419280147,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
eta_2_pr,-0.02750397000378724,0.033332128362331605,0.8610949723168366,-1.9548169265449562,-0.5014803571016773,-0.049714047469465276,0.46441738403066596,1.8041329894291707,667.3843460693308,1.0075849522174296,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
w,0.2122152184048442,0.007731612791539121,0.17329306690948582,0.005658052925293121,0.07258196935246838,0.17155083099807406,0.3128216860310892,0.6395528983155516,502.36824997983075,0.9999677499293761,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
beta_1,1.4068210797390965,0.02382614180553139,0.4289175040279398,0.7167710477595699,1.1256308549458802,1.3537897844518958,1.6196074119385107,2.393598830816799,324.0709450803007,1.0034584122204142,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
beta_2,0.6950340254185967,0.03327557128444022,0.6547963766306081,-0.18139054271887906,0.39600865076069036,0.6371782250913999,0.8892261635189658,1.6568695235929911,387.2233113165739,1.0023078920485384,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
eta_1,0.8816917232186139,0.004342551716996978,0.11416673947736487,0.5622225899928858,0.8320655569581854,0.9155550459527966,0.9639044555699317,0.9969353684454145,691.1768721248577,1.0017135923495741,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
eta_2,0.49182150434756566,0.00895780115859639,0.249638548975064,0.02533498433111412,0.30787694683542555,0.4801524783196543,0.6789647865375936,0.9643120934826239,776.6412672398999,1.00663739591656,3IFS6Q0HJIJ7ZUIKCHK2OVPBYIGSIB
